Date,Open,High,Low,Close,Volume,Change
2022-01-03,1250,1320,1245,1315,8276306,0.06910569105691056
2022-01-04,1315,1420,1285,1385,16482634,0.05323193916349811
2022-01-05,1380,1390,1310,1360,5910189,-0.018050541516245522
2022-01-06,1360,1435,1325,1340,9215537,-0.014705882352941124
2022-01-07,1350,1635,1340,1550,83317877,0.15671641791044766
2022-01-10,1560,1630,1450,1450,24607309,-0.06451612903225812
2022-01-11,1430,1705,1380,1625,88591214,0.1206896551724137
2022-01-12,1595,1685,1555,1580,21806195,-0.027692307692307683
2022-01-13,1565,1610,1500,1520,8708067,-0.03797468354430378
2022-01-14,1500,1700,1470,1530,32014960,0.006578947368421018
2022-01-17,1535,1685,1535,1565,21036752,0.02287581699346397
2022-01-18,1580,1640,1535,1540,10782700,-0.015974440894568676
2022-01-19,1520,1540,1365,1390,8961933,-0.09740259740259738
2022-01-20,1370,1420,1300,1395,6203605,0.003597122302158251
2022-01-21,1435,1510,1410,1420,11845567,0.017921146953405076
2022-01-24,1490,1490,1330,1370,5937158,-0.035211267605633756
2022-01-25,1400,1420,1270,1360,8594459,-0.007299270072992692
2022-01-26,1640,1765,1545,1655,130164017,0.21691176470588225
2022-01-27,1745,1820,1640,1690,68412806,0.02114803625377637
2022-01-28,1710,1845,1600,1730,79263687,0.023668639053254337
2022-02-03,1785,2165,1755,2115,138003643,0.22254335260115599
2022-02-04,2165,2165,1670,1760,48999441,-0.1678486997635934
2022-02-07,1800,1880,1705,1735,25965930,-0.014204545454545414
2022-02-08,1725,1735,1560,1665,22343569,-0.04034582132564846
2022-02-09,1645,1825,1615,1690,27216956,0.01501501501501501
2022-02-10,1675,1735,1615,1620,10347595,-0.041420118343195256
2022-02-11,1655,1715,1595,1610,9616616,-0.006172839506172867
2022-02-14,1640,1670,1535,1540,9762731,-0.04347826086956519
2022-02-15,1555,1575,1405,1415,7352344,-0.08116883116883122
2022-02-16,1460,1550,1440,1500,12207068,0.060070671378091856
2022-02-17,1780,1825,1565,1620,64338604,0.08000000000000007
2022-02-18,1625,2050,1620,1925,129771649,0.18827160493827155
2022-02-21,1910,1950,1790,1800,25560890,-0.06493506493506496
2022-02-22,1730,1765,1640,1660,19954777,-0.07777777777777772
2022-02-23,1675,1765,1665,1705,20410193,0.027108433734939652
2022-02-24,1670,2155,1630,1990,165910869,0.16715542521994142
2022-02-25,1930,2235,1920,2030,102770471,0.0201005025125629
2022-02-28,2055,2175,1975,2030,43281136,0.0
2022-03-02,2040,2095,2010,2020,17809654,-0.0049261083743842304
2022-03-03,2000,2085,1925,2075,29663138,0.027227722772277252
2022-03-04,2080,2145,1990,2020,30769108,-0.026506024096385583
2022-03-07,2020,2090,1940,1940,11735509,-0.03960396039603964
2022-03-08,1870,1935,1840,1850,9380028,-0.046391752577319534
2022-03-10,1860,1915,1825,1850,9978097,0.0
2022-03-11,1860,1885,1800,1815,10945567,-0.018918918918918948
