,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
391,083450,KR7083450007,GST,KOSDAQ,우량기업부,23850,2,-950,-3.83,24150,24200,23800,48403,1158255750,222228218250,9317745,KSQ
392,225530,KR7225530005,보광산업,KOSDAQ,우량기업부,6100,2,-40,-0.65,6140,6230,6100,43918,270450260,221666234700,36338727,KSQ
393,091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,16240,2,-320,-1.93,16360,16540,16210,76656,1252350670,221322276560,13628219,KSQ
394,045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3115,1,5,0.16,3065,3165,3065,275855,858911880,219524569355,70473377,KSQ
395,046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,5640,1,60,1.08,5500,5720,5450,308423,1734412380,218976203520,38825568,KSQ
396,205100,KR7205100001,엑셈,KOSDAQ,벤처기업부,6010,1,150,2.56,5930,6220,5750,6568912,39417095180,218657460730,36382273,KSQ
397,104460,KR7104460001,디와이피엔에프,KOSDAQ,우량기업부,20400,1,200,0.99,20200,20850,19970,53975,1102130300,218557950000,10713625,KSQ
398,083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,7060,2,-120,-1.67,7110,7300,6970,214434,1522763040,218467287500,30944375,KSQ
399,045970,KR7045970001,코아시아,KOSDAQ,중견기업부,8300,2,-350,-4.05,8400,8550,8250,186112,1554596170,218413470800,26314876,KSQ
400,226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,15900,2,-150,-0.93,16000,16500,15820,37357,597436620,218373144000,13734160,KSQ
401,078020,KR7078020005,이베스트투자증권,KOSDAQ,우량기업부,3935,3,0,0.0,3935,4015,3900,17109,67310265,218318482650,55481190,KSQ
402,317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,10080,1,200,2.02,9980,10400,9720,511777,5159334770,215491651200,21378140,KSQ
403,166480,KR7166480004,코아스템켐온,KOSDAQ,벤처기업부,6550,2,-80,-1.21,6630,6940,6450,37984,250241840,215300962800,32870376,KSQ
404,043610,KR7043610005,지니뮤직,KOSDAQ,우량기업부,3695,2,-15,-0.4,3695,3745,3665,162807,605183160,214736543410,58115438,KSQ
405,035080,KR7035080001,그래디언트,KOSDAQ,중견기업부,13800,1,40,0.29,13610,13910,13600,17169,236771400,214280659200,15527584,KSQ
406,094480,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,5460,1,280,5.41,5160,5570,5130,862837,4703688030,214194915480,39229838,KSQ
407,370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,26000,2,-1050,-3.88,26500,26900,25950,70296,1840994800,212727580000,8181830,KSQ
408,161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,9100,1,180,2.02,8890,9100,8690,278752,2495803110,211862951300,23281643,KSQ
409,119830,KR7119830008,아이텍,KOSDAQ,중견기업부,9880,3,0,0.0,9880,9970,9760,55564,549333070,211770854360,21434297,KSQ
410,263720,KR7263720005,디앤씨미디어,KOSDAQ,중견기업부,17100,2,-260,-1.5,17100,17560,17050,29750,511617760,209904398100,12275111,KSQ
411,180400,KR7180400004,DXVX,KOSDAQ,중견기업부,6940,2,-10,-0.14,6950,7000,6900,77615,537885750,209722858080,30219432,KSQ
412,900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),3110,4,715,29.85,2440,3110,2370,4148414,12158116475,209536250000,67375000,KSQ
413,222810,KR7222810004,세토피아,KOSDAQ,중견기업부,2805,2,-95,-3.28,3000,3000,2705,1865584,5290556735,208560877470,74353254,KSQ
414,206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,8200,1,50,0.61,8000,8240,8000,39978,325773050,208376235200,25411736,KSQ
415,190510,KR7190510008,나무가,KOSDAQ,우량기업부,12810,2,-330,-2.51,13030,13120,12810,65380,842082630,208193039040,16252384,KSQ
416,146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,16270,2,-210,-1.27,16140,16510,16140,24504,398213430,207610129810,12760303,KSQ
417,084990,KR7084990001,헬릭스미스,KOSDAQ,기술성장기업부,4980,1,5,0.1,4975,5070,4915,231316,1153789065,207150714420,41596529,KSQ
418,005860,KR7005860002,한일사료,KOSDAQ,중견기업부,5250,1,110,2.14,5250,5430,5210,1391332,7395486450,206869346250,39403685,KSQ
419,057880,KR7057880007,피에이치씨,KOSDAQ,관리종목(소속부없음),1740,0,0,0.0,0,0,0,0,0,206724832500,118807375,KSQ
420,089600,KR7089600001,나스미디어,KOSDAQ,우량기업부,17850,2,-750,-4.03,18500,18560,17760,161787,2908544400,206491709550,11568163,KSQ
421,011040,KR7011040003,경동제약,KOSDAQ,우량기업부,6680,1,10,0.15,6680,6690,6640,9317,62125630,205535356880,30768766,KSQ
422,038290,KR7038290003,마크로젠,KOSDAQ,우량기업부,18930,2,-370,-1.92,19220,19420,18920,31773,606871820,205227702000,10841400,KSQ
423,208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,7990,2,-330,-3.97,8100,8250,7900,714285,5759361890,205187706360,25680564,KSQ
424,092730,KR7092730001,네오팜,KOSDAQ,우량기업부,25000,1,800,3.31,23900,25500,23700,73198,1823836750,205184025000,8207361,KSQ
425,039560,KR7039560008,다산네트웍스,KOSDAQ,벤처기업부,5190,3,0,0.0,5100,5230,5060,598409,3080339990,205036041390,39505981,KSQ
426,033340,KR7033340001,좋은사람들,KOSDAQ,관리종목(소속부없음),2110,0,0,0.0,0,0,0,0,0,204565677380,96950558,KSQ
427,267320,KR7267320000,나인테크,KOSDAQ,벤처기업부,5050,2,-210,-3.99,5330,5490,4880,7246936,36994152725,203688442250,40334345,KSQ
428,388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,15690,2,-60,-0.38,15510,18110,15110,3643949,60601640740,202698513780,12918962,KSQ
429,042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,7730,2,-210,-2.64,7900,8110,7730,704522,5551476700,202526193250,26200025,KSQ
430,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,1328,1,8,0.61,1315,1355,1303,1035746,1383942898,201760413216,151928022,KSQ
431,086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,3215,1,15,0.47,3190,3245,3170,130840,419600625,201381170000,62638000,KSQ
432,012860,KR7012860003,모베이스전자,KOSDAQ,중견기업부,2745,2,-155,-5.34,2840,2895,2715,4455727,12407994630,201025839465,73233457,KSQ
433,035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,3080,1,85,2.84,3035,3330,3035,3903879,12457128630,200649202600,65145845,KSQ
434,048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,2075,2,-10,-0.48,2070,2110,2070,208824,435822930,200639261500,96693620,KSQ
435,382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,22800,1,150,0.66,22500,23000,22400,9218,209283750,199750800000,8761000,KSQ
436,115960,KR7115960007,연우,KOSDAQ,우량기업부,16090,1,1330,9.01,14760,16140,14760,127000,1987877090,199483820000,12398000,KSQ
437,036560,KR7036560001,영풍정밀,KOSDAQ,우량기업부,12660,1,40,0.32,12520,12840,12440,79414,1004698830,199395000000,15750000,KSQ
438,173130,KR7173130006,오파스넷,KOSDAQ,중견기업부,16810,2,-1740,-9.38,18470,19950,16200,2582403,46217599770,199373828300,11860430,KSQ
439,067000,KR7067000000,조이시티,KOSDAQ,우량기업부,2900,2,-50,-1.69,2930,2945,2875,193128,560925735,198973445700,68611533,KSQ
440,192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,32000,1,250,0.79,31750,32050,31550,4647,148078600,198923616000,6216363,KSQ
441,171090,KR7171090004,선익시스템,KOSDAQ,중견기업부,21200,2,-850,-3.85,21650,21900,21050,52185,1115650150,198787439200,9376766,KSQ
442,164060,KR7164060006,이루다,KOSDAQ,벤처기업부,9720,1,140,1.46,9550,10080,9360,1084695,10683207580,198769888440,20449577,KSQ
443,122450,KR7122450000,KX,KOSDAQ,중견기업부,4360,2,-40,-0.91,4350,4440,4350,20034,87646630,197664803040,45335964,KSQ
444,251370,KR7251370003,와이엠티,KOSDAQ,우량기업부,12100,1,90,0.75,11890,12100,11890,10507,126374330,197405014400,16314464,KSQ
445,051980,KR7051980001,중앙디앤엠,KOSDAQ,투자주의환기종목(소속부없음),2755,1,330,13.61,2425,2800,2375,1320771,3541598305,197020574100,71513820,KSQ
446,037070,KR7037070000,파세코,KOSDAQ,우량기업부,9850,1,30,0.31,9780,9930,9570,38584,378038030,197000000000,20000000,KSQ
447,018000,KR7018000000,유니슨,KOSDAQ,중견기업부,1560,1,16,1.04,1520,1759,1518,1983354,3235152082,196991235480,126276433,KSQ
448,053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,4710,2,-65,-1.36,4735,4775,4680,85789,405222740,196766519010,41776331,KSQ
449,322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,21000,2,-1550,-6.87,21800,22100,20750,129717,2744222000,196697382000,9366542,KSQ
450,950220,KR8840140006,네오이뮨텍,KOSDAQ,외국기업(소속부없음),1980,2,-55,-2.7,2030,2050,1980,275800,554341049,195757580700,98867465,KSQ
451,046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,4760,1,200,4.39,4540,4815,4540,253683,1193343435,195181548520,41004527,KSQ
452,149980,KR7149980005,하이로닉,KOSDAQ,벤처기업부,12660,1,40,0.32,12410,12680,12020,530374,6541733890,194176332780,15337783,KSQ
453,220260,KR7220260004,켐트로스,KOSDAQ,벤처기업부,7310,2,-90,-1.22,7350,7480,7210,121463,889869770,194141224170,26558307,KSQ
454,079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,24600,1,250,1.03,24000,24900,23800,127408,3109862450,193356000000,7860000,KSQ
455,175140,KR7175140003,인포마크,KOSDAQ,벤처기업부,12140,1,1160,10.56,10880,12760,10720,233772,2750665770,192909371020,15890393,KSQ
456,382800,KR7382800001,지앤비에스 에코,KOSDAQ,벤처기업부,25650,2,-100,-0.39,25450,26000,25250,101434,2598470950,192426376950,7502003,KSQ
457,032300,KR7032300006,한국파마,KOSDAQ,우량기업부,17620,2,-170,-0.96,18200,18450,17610,116188,2087151010,192176071620,10906701,KSQ
458,063080,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,29100,2,-200,-0.68,29250,29600,28250,11482,332615800,191920087200,6595192,KSQ
459,110990,KR7110990009,디아이티,KOSDAQ,우량기업부,10130,2,-520,-4.88,10430,10500,10000,88035,899061650,191457000000,18900000,KSQ
460,389470,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,22700,2,-1750,-7.16,24000,25350,22650,1083378,26082147550,190806121200,8405556,KSQ
461,104480,KR7104480009,티케이케미칼,KOSDAQ,우량기업부,2095,1,10,0.48,2085,2100,2035,344231,714206715,190425934230,90895434,KSQ
462,078160,KR7078160009,메디포스트,KOSDAQ,벤처기업부,9060,1,20,0.22,9040,9200,8950,99269,900485740,190277449560,21001926,KSQ
463,215360,KR7215360009,우리산업,KOSDAQ,중견기업부,20800,1,150,0.73,20200,21050,20200,31397,651512800,189948990400,9132163,KSQ
464,067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,32000,3,0,0.0,31900,32000,31700,1170,37337950,189656928000,5926779,KSQ
465,273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,17210,2,-500,-2.82,17650,17710,17100,39855,689704650,188724860000,10966000,KSQ
466,391710,KR7391710001,코닉오토메이션,KOSDAQ,중견기업부,4540,2,-90,-1.94,4650,4865,4435,5729925,26529677245,188424627880,41503222,KSQ
467,096240,KR7096240007,크레버스,KOSDAQ,우량기업부,16600,1,50,0.3,16550,16630,16430,33462,553844000,188213788000,11338180,KSQ
468,043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,8950,2,-190,-2.08,9140,9140,8920,44351,398270310,187950000000,21000000,KSQ
469,214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,14120,1,140,1.0,13840,14180,13750,61369,862805520,187191452200,13257185,KSQ
470,348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,9900,2,-110,-1.1,9900,10210,9860,36401,364955580,186834859200,18872208,KSQ
471,027050,KR7027050004,코리아나,KOSDAQ,중견기업부,4665,1,245,5.54,4360,4925,4325,23860539,112229923605,186600000000,40000000,KSQ
472,078350,KR7078350006,한양디지텍,KOSDAQ,우량기업부,12180,2,-470,-3.72,12500,13020,11900,101729,1237203420,185676572760,15244382,KSQ
473,259630,KR7259630002,엠플러스,KOSDAQ,벤처기업부,15020,2,-310,-2.02,15260,15260,14970,118427,1787076080,184481678040,12282402,KSQ
474,211270,KR7211270004,AP위성,KOSDAQ,벤처기업부,12220,1,320,2.69,11690,12590,11680,220230,2700128240,184305754880,15082304,KSQ
475,060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,3235,1,5,0.15,3120,3290,3120,49776,159354540,183941605045,56859847,KSQ
476,089890,KR7089890008,코세스,KOSDAQ,우량기업부,11080,2,-290,-2.55,11150,11470,11020,179695,2007308120,183761378960,16584962,KSQ
477,388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,20500,2,-600,-2.84,20650,20900,20400,31546,648156250,183225843000,8937846,KSQ
478,389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,29500,2,-900,-2.96,30400,30400,29400,10231,303574250,182833035000,6197730,KSQ
479,138690,KR7138690003,엘아이에스,KOSDAQ,관리종목(소속부없음),2750,0,0,0.0,0,0,0,0,0,182818515000,66479460,KSQ
480,274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,14250,1,20,0.14,13950,14380,13850,79985,1133137680,182177771250,12784405,KSQ
481,121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,4250,1,30,0.71,4200,4250,4170,40322,169176425,182056476500,42836818,KSQ
482,024810,KR7024810004,이화전기,KOSDAQ,관리종목(소속부없음),899,0,0,0.0,0,0,0,0,0,181597539712,201999488,KSQ
483,073640,KR7073640005,테라사이언스,KOSDAQ,투자주의환기종목(소속부없음),1981,4,457,29.99,1554,1981,1550,54853702,100800921829,181486937800,91613800,KSQ
484,156100,KR7156100000,엘앤케이바이오,KOSDAQ,벤처기업부,9090,1,370,4.24,8680,9610,8610,882068,8129491220,181160600310,19929659,KSQ
485,371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,8600,2,-220,-2.49,8830,8880,8560,43086,374270040,180948196800,21040488,KSQ
486,094820,KR7094820008,일진파워,KOSDAQ,우량기업부,11990,2,-60,-0.5,11850,12180,11850,90070,1077726610,180793720910,15078709,KSQ
487,100130,KR7100130004,동국S&C,KOSDAQ,우량기업부,3160,1,50,1.61,3070,3160,3070,89585,279549720,180571880000,57143000,KSQ
488,136540,KR7136540002,윈스,KOSDAQ,우량기업부,13020,1,190,1.48,12830,13080,12710,40183,520283280,180511389240,13864162,KSQ
489,203650,KR7203650007,드림시큐리티,KOSDAQ,벤처기업부,3565,2,-255,-6.68,3775,3860,3560,4296438,15814911090,180409513010,50605754,KSQ
490,084650,KR7084650001,랩지노믹스,KOSDAQ,우량기업부,4830,2,-240,-4.73,5020,5130,4765,2748305,13540889540,179289575850,37119995,KSQ
491,131370,KR7131370009,알서포트,KOSDAQ,벤처기업부,3360,2,-25,-0.74,3365,3390,3320,40082,134032725,178977398880,53267083,KSQ
492,172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,19850,2,-200,-1.0,19810,20200,19680,106394,2117968520,177861141150,8960259,KSQ
493,419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,16900,2,-400,-2.31,16890,17040,16590,71108,1193887900,177751107300,10517817,KSQ
494,047560,KR7047560008,이스트소프트,KOSDAQ,벤처기업부,15580,2,-770,-4.71,15830,16300,15500,228562,3591391960,177363218560,11384032,KSQ
495,036010,KR7036010007,아비코전자,KOSDAQ,우량기업부,13300,2,-600,-4.32,13550,13710,13260,150015,2013130200,176796022200,13292934,KSQ
496,357230,KR7357230002,에이치피오,KOSDAQ,중견기업부,8520,1,70,0.83,8290,8530,8290,26408,222318600,176463564720,20711686,KSQ
497,023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,557,2,-3,-0.54,560,560,550,99250,55154910,175794533832,315609576,KSQ
498,079940,KR7079940003,가비아,KOSDAQ,우량기업부,12940,2,-290,-2.19,13070,13340,12920,58268,764576860,175151750960,13535684,KSQ
499,251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,11530,2,-360,-3.03,11700,11890,11530,78074,907264420,174824547400,15162580,KSQ
500,388050,KR7388050007,지투파워,KOSDAQ,벤처기업부,9560,1,30,0.31,9520,9730,9280,216809,2073438250,174159787560,18217551,KSQ
501,321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,7110,2,-30,-0.42,7140,7230,6960,16050,114364890,174070610550,24482505,KSQ
502,365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,12510,2,-240,-1.88,12490,12740,12270,77482,961889280,173330328420,13855342,KSQ
503,054620,KR7054620000,APS,KOSDAQ,중견기업부,8470,2,-260,-2.98,8730,8880,8460,259761,2222115700,172739051870,20394221,KSQ
504,253590,KR7253590004,네오셈,KOSDAQ,우량기업부,4160,1,200,5.05,3930,4180,3855,807185,3243869905,172641260480,41500303,KSQ
505,203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,8900,1,320,3.73,8500,9110,8500,119102,1057122490,172430210900,19374181,KSQ
506,096610,KR7096610001,알에프세미,KOSDAQ,중견기업부,10900,2,-420,-3.71,11150,11350,10610,198618,2166304520,172396045900,15816151,KSQ
507,073490,KR7073490005,이노와이어리스,KOSDAQ,우량기업부,22650,2,-100,-0.44,22500,23250,22450,24930,565473300,172227111900,7603846,KSQ
508,376190,KR7376190005,LB루셈,KOSDAQ,중견기업부,7000,2,-80,-1.13,7010,7110,6800,17947,124421510,172200000000,24600000,KSQ
509,044340,KR7044340008,위닉스,KOSDAQ,우량기업부,9620,1,210,2.23,9500,9740,9350,11087,105064440,171942348500,17873425,KSQ
510,122990,KR7122990005,와이솔,KOSDAQ,우량기업부,6100,2,-90,-1.45,6150,6170,6090,14400,88057670,171940340100,28186941,KSQ
511,340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,14990,2,-100,-0.66,14880,15190,14880,30456,456226190,171907568500,11468150,KSQ
512,160550,KR7160550000,NEW,KOSDAQ,중견기업부,6150,2,-30,-0.49,6010,6330,6010,275629,1714069170,171622551900,27906106,KSQ
513,019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,5600,2,-30,-0.53,5560,5630,5510,77385,429880110,171213386400,30573819,KSQ
514,138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,17120,2,-180,-1.04,16980,17610,16970,32635,563329400,170472040480,9957479,KSQ
515,290550,KR7290550003,디케이티,KOSDAQ,우량기업부,9130,2,-70,-0.76,9150,9840,8970,137098,1260397510,170442227230,18668371,KSQ
516,290690,KR7290690007,소룩스,KOSDAQ,벤처기업부,17420,2,-580,-3.22,18000,18000,17390,87695,1545669490,170124591000,9766050,KSQ
517,036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,28350,1,250,0.89,28100,28350,27800,6045,168374550,170100000000,6000000,KSQ
518,432430,KR7432430007,와이랩,KOSDAQ,기술성장기업부,10740,2,-1000,-8.52,11450,11510,10680,908287,10019547960,170028741960,15831354,KSQ
519,086960,KR7086960002,MDS테크,KOSDAQ,중견기업부,2040,2,-50,-2.39,2035,2090,2015,2318105,4719050285,169979362680,83323217,KSQ
520,092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,14050,1,50,0.36,14000,14200,14000,1743,24572870,169212580000,12043600,KSQ
521,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,24300,2,-1600,-6.18,25400,25900,24300,124603,3086488100,169161777000,6961390,KSQ
522,038110,KR7038110003,에코플라스틱,KOSDAQ,우량기업부,4945,2,-125,-2.47,5030,5050,4945,711262,3547607195,168967534650,34169370,KSQ
523,419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,19620,2,-150,-0.76,19500,19770,19340,77499,1511951670,168554046600,8590930,KSQ
524,013310,KR7013310008,아진산업,KOSDAQ,우량기업부,4330,2,-5,-0.12,4330,4410,4260,669173,2905874170,168032500060,38806582,KSQ
525,010470,KR7010470003,오리콤,KOSDAQ,우량기업부,14000,2,-1540,-9.91,15400,16290,13840,585871,8637646530,167650700000,11975050,KSQ
526,092190,KR7092190008,서울바이오시스,KOSDAQ,중견기업부,4375,2,-15,-0.34,4305,4415,4305,36683,159998055,167228481875,38223653,KSQ
527,029480,KR7029480001,광무,KOSDAQ,중견기업부,3490,2,-85,-2.38,3510,3545,3440,670157,2342434785,167128739590,47887891,KSQ
528,023910,KR7023910003,대한약품,KOSDAQ,우량기업부,27800,3,0,0.0,27550,27850,27550,4185,116003000,166800000000,6000000,KSQ
529,068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,5920,1,30,0.51,5880,5920,5820,6452,37830420,166652386720,28150741,KSQ
530,014470,KR7014470009,부방,KOSDAQ,중견기업부,2775,2,-95,-3.31,2875,3040,2725,2138518,6205359745,166645021500,60052260,KSQ
531,072770,KR7072770001,율호,KOSDAQ,중견기업부,2750,2,-20,-0.72,2720,2800,2700,426151,1174671385,166440890000,60523960,KSQ
532,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,16310,1,10,0.06,16150,17210,16060,817869,13637279920,166094516000,10183600,KSQ
533,048870,KR7048870000,시너지이노베이션,KOSDAQ,중견기업부,2000,2,-15,-0.74,1990,2005,1979,72773,145043120,165416688000,82708344,KSQ
534,090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,9440,1,60,0.64,9290,9520,9150,174355,1629443410,164979047360,17476594,KSQ
535,060560,KR7060560000,홈센타홀딩스,KOSDAQ,우량기업부,1292,1,1,0.08,1284,1305,1278,496563,641731556,164949026300,127669525,KSQ
536,137950,KR7137950002,제이씨케미칼,KOSDAQ,우량기업부,7390,2,-60,-0.81,7200,7420,7190,59402,435971390,164559145460,22267814,KSQ
537,261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,6150,2,-200,-3.15,6200,6400,6100,592210,3688714370,164058396300,26676162,KSQ
538,357580,KR7357580000,아모센스,KOSDAQ,기술성장기업부,14630,2,-520,-3.43,15150,15340,14620,465584,6938556430,163857111880,11200076,KSQ
539,049180,KR7049180003,셀루메드,KOSDAQ,벤처기업부,3810,2,-85,-2.18,3760,3915,3725,1360358,5194827085,163086002250,42804725,KSQ
540,093520,KR7093520005,매커스,KOSDAQ,우량기업부,10080,2,-370,-3.54,10310,10310,10060,207303,2103159880,162923967360,16163092,KSQ
541,228850,KR7228850004,레이언스,KOSDAQ,우량기업부,9820,2,-100,-1.01,10100,10100,9730,11620,114245150,162923757480,16591014,KSQ
542,036630,KR7036630002,세종텔레콤,KOSDAQ,중견기업부,599,0,0,0.0,0,0,0,0,0,161730000000,270000000,KSQ
543,041590,KR7041590001,플래스크,KOSDAQ,중견기업부,1230,2,-70,-5.38,1287,1320,1230,594568,752898991,161179425090,131040183,KSQ
544,052260,KR7052260007,현대바이오랜드,KOSDAQ,중견기업부,10720,1,10,0.09,10710,10920,10700,13837,149164320,160800000000,15000000,KSQ
545,239890,KR7239890007,피엔에이치테크,KOSDAQ,기술성장기업부,17440,2,-340,-1.91,17600,17900,17260,61105,1063247150,160563662080,9206632,KSQ
546,310200,KR7310200001,애니플러스,KOSDAQ,벤처기업부,3535,3,0,0.0,3530,3595,3475,211919,748462055,159734828960,45186656,KSQ
547,272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,20100,2,-1250,-5.85,21050,21050,19810,167254,3382121550,159702439500,7945395,KSQ
548,417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,41100,2,-4850,-10.55,43350,43450,41100,182384,7698863950,159458752500,3879775,KSQ
549,219130,KR7219130002,타이거일렉,KOSDAQ,우량기업부,25250,2,-2000,-7.34,27050,27150,24850,116756,2979419450,159435822500,6314290,KSQ
550,102120,KR7102120003,어보브반도체,KOSDAQ,우량기업부,8960,2,-190,-2.08,9010,9050,8910,70132,627366440,159315546880,17780753,KSQ
551,366030,KR7366030005,공구우먼,KOSDAQ,벤처기업부,7030,1,380,5.71,6610,7700,6600,1244998,9008433890,159007000500,22618350,KSQ
552,053580,KR7053580007,웹케시,KOSDAQ,우량기업부,11650,2,-30,-0.26,11690,11790,11640,5970,69827990,158862289200,13636248,KSQ
553,023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,12590,2,-10,-0.08,12460,12700,12460,11994,150947300,158634000000,12600000,KSQ
554,064240,KR7064240005,홈캐스트,KOSDAQ,중견기업부,4525,2,-35,-0.77,4530,4530,4435,134050,601298875,158547004300,35038012,KSQ
555,092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,14610,2,-130,-0.88,14500,15080,14400,97110,1435064450,158500924170,10848797,KSQ
556,261200,KR7261200000,덴티스,KOSDAQ,벤처기업부,10650,2,-300,-2.74,10820,10990,10600,181812,1954713460,158350653900,14868606,KSQ
557,362320,KR7362320004,청담글로벌,KOSDAQ,벤처기업부,7690,3,0,0.0,7610,7920,7500,333954,2582883150,158039420100,20551290,KSQ
558,148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,13410,2,-570,-4.08,14100,14100,13410,76812,1046219030,158027208210,11784281,KSQ
559,302430,KR7302430004,이노메트리,KOSDAQ,벤처기업부,15990,1,140,0.88,15850,16180,15840,20872,333525990,157232995920,9833208,KSQ
560,300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,30000,2,-2250,-6.98,31000,32000,29500,122254,3710705100,156958380000,5231946,KSQ
561,040910,KR7040910002,아이씨디,KOSDAQ,우량기업부,8500,2,-350,-3.95,8800,8800,8490,48547,415614180,156951157000,18464842,KSQ
562,006910,KR7006910004,보성파워텍,KOSDAQ,중견기업부,3190,2,-5,-0.16,3165,3225,3150,171437,547404005,156724138560,49129824,KSQ
563,160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,14300,2,-130,-0.9,14310,14370,14100,31241,444063430,156216674900,10924243,KSQ
564,234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,16470,2,-80,-0.48,16600,16600,16320,2093,34281100,155690910000,9453000,KSQ
565,270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,12750,2,-230,-1.77,12710,12900,12600,61544,780758780,155439610500,12191342,KSQ
566,009730,KR7009730003,코센,KOSDAQ,중견기업부,5070,1,30,0.6,4930,5200,4930,258515,1312454210,154687520130,30510359,KSQ
567,066700,KR7066700006,테라젠이텍스,KOSDAQ,중견기업부,4750,1,135,2.93,4570,4775,4570,442555,2069755260,154253566250,32474435,KSQ
568,067990,KR7067990002,도이치모터스,KOSDAQ,우량기업부,4790,2,-60,-1.24,4845,4850,4780,85249,409090220,154149624500,32181550,KSQ
569,012700,KR7012700001,리드코프,KOSDAQ,우량기업부,5820,2,-20,-0.34,5820,5910,5800,49990,292393310,153916505700,26446135,KSQ
570,159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,11530,2,-170,-1.45,11650,11650,11380,39223,450325370,153749540670,13334739,KSQ
571,317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,1625,1,53,3.37,1560,1630,1552,306339,488872197,153477390625,94447625,KSQ
572,033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,3795,1,15,0.4,3785,3830,3700,82336,310303500,153098766645,40342231,KSQ
573,236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,21250,3,0,0.0,21250,21300,21000,10673,225899350,152857051250,7193273,KSQ
